formula,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,PCA_X,PCA_Y,Predicted_Stability,Stability_Probability
Cs2CoNiH6,1.0,55.0,54.0,17.1,19.32,1.0,5.0,92.0,87.0,68.1,28.68,92.0,1.00794,132.9054519,131.8975119,38.94851388,45.528688656,1.00794,14.01,1768.0,1753.99,418.32400000000007,531.8704,14.01,1.0,10.0,9.0,2.7,2.72,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,92.4,73.67999999999999,31.0,0.79,2.2,1.4100000000000001,1.857,0.42680000000000007,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.7,2.72,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3,0.4800000000000001,1.0,6.615,115.765,109.15,29.178499999999996,34.63459999999999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.21438659000000002,0.34301854400000004,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-11.619931759580128,3.9706205207097165,1,0.8858464353224218
Cs2NiCoH6,1.0,55.0,54.0,17.1,19.32,1.0,5.0,92.0,87.0,68.1,28.68,92.0,1.00794,132.9054519,131.8975119,38.94851388,45.528688656,1.00794,14.01,1768.0,1753.99,418.32400000000007,531.8704,14.01,1.0,10.0,9.0,2.7,2.72,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,92.4,73.67999999999999,31.0,0.79,2.2,1.4100000000000001,1.857,0.42680000000000007,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.7,2.72,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3,0.4800000000000001,1.0,6.615,115.765,109.15,29.178499999999996,34.63459999999999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.21438659000000002,0.34301854400000004,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-11.619931759580128,3.9706205207097165,1,0.8858464353224218
Rb2NiFeH6,1.0,37.0,36.0,13.4,14.88,1.0,4.0,92.0,88.0,67.6,29.28,92.0,1.00794,85.4678,84.45985999999999,29.152164,33.7730688,1.00794,14.01,1811.0,1796.99,424.79800000000006,537.8808000000001,14.01,1.0,10.0,9.0,2.6,2.56,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,88.2,68.64000000000001,31.0,0.82,2.2,1.3800000000000003,1.858,0.4208,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.6,2.56,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.4,0.6399999999999999,1.0,6.615,90.7225,84.1075,24.2185,26.601599999999998,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.27060575,0.43296919999999994,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-10.939135688617636,2.05614320109821,1,0.8845461067131589
Rb2FeNiH6,1.0,37.0,36.0,13.4,14.88,1.0,4.0,92.0,88.0,67.6,29.28,92.0,1.00794,85.4678,84.45985999999999,29.152164,33.7730688,1.00794,14.01,1811.0,1796.99,424.79800000000006,537.8808000000001,14.01,1.0,10.0,9.0,2.6,2.56,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,88.2,68.64000000000001,31.0,0.82,2.2,1.3800000000000003,1.858,0.4208000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.6,2.56,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.4,0.6399999999999999,1.0,6.615,90.7225,84.1075,24.2185,26.601599999999998,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.27060575,0.43296919999999994,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-10.939135688617636,2.05614320109821,1,0.8845461067131589
K2NiZnH6,1.0,30.0,29.0,10.2,11.040000000000001,1.0,3.0,92.0,89.0,68.8,27.879999999999995,92.0,1.00794,65.38,64.37205999999999,20.831764,23.7885888,1.00794,14.01,1728.0,1713.99,317.78,364.524,14.01,1.0,12.0,11.0,3.0,3.2,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,83.8,63.35999999999999,31.0,0.82,2.2,1.3800000000000003,1.8399999999999999,0.4460000000000003,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.0,3.2,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.2,1.0,6.615,73.1066666667,66.4916666667,21.01833333334,20.835333333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.396443582521872,0.2282927058468669,1,0.8829936880072137
K2ZnNiH6,1.0,30.0,29.0,10.2,11.040000000000001,1.0,3.0,92.0,89.0,68.8,27.880000000000006,92.0,1.00794,65.38,64.37205999999999,20.831764,23.7885888,1.00794,14.01,1728.0,1713.99,317.78,364.524,14.01,1.0,12.0,11.0,3.0,3.2,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,83.8,63.35999999999999,31.0,0.82,2.2,1.3800000000000003,1.8400000000000003,0.446,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.0,3.2,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.2,1.0,6.615,73.1066666667,66.4916666667,21.01833333334,20.835333333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.396443582521872,0.2282927058468669,1,0.8829936880072137
Cs2NiCuH6,1.0,55.0,54.0,17.3,19.560000000000002,1.0,5.0,92.0,87.0,68.7,27.96,92.0,1.00794,132.9054519,131.8975119,39.40979438,46.082225256,1.00794,14.01,1728.0,1713.99,377.301,466.2336,14.01,1.0,11.0,10.0,2.9,3.04,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,93.0,74.4,31.0,0.79,2.2,1.4100000000000001,1.8590000000000004,0.4275999999999998,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,3.04,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,6.615,115.765,109.15,29.261000000000003,34.6016,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-11.362771950264166,3.958587062053781,1,0.8822170283806343
Cs2CuNiH6,1.0,55.0,54.0,17.3,19.560000000000002,1.0,5.0,92.0,87.0,68.7,27.96,92.0,1.00794,132.9054519,131.8975119,39.40979438,46.082225256,1.00794,14.01,1728.0,1713.99,377.301,466.2336,14.01,1.0,11.0,10.0,2.9,3.04,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,93.0,74.4,31.0,0.79,2.2,1.4100000000000001,1.859,0.4276000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,3.04,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,6.615,115.765,109.15,29.261000000000003,34.6016,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-11.362771950264166,3.9585870620537817,1,0.8822170283806343
Cs2MnNiH6,1.0,55.0,54.0,16.9,19.080000000000002,1.0,5.0,92.0,87.0,67.5,29.4,92.0,1.00794,132.9054519,131.8975119,38.54899888,45.049270656,1.00794,14.01,1728.0,1713.99,393.424,492.0304,14.01,1.0,10.0,9.0,2.5,2.4,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,93.7,75.24000000000001,31.0,0.79,2.2,1.4100000000000001,1.8240000000000003,0.4683999999999999,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.5,2.4,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.8,1.0,6.615,115.765,109.15,29.20275862069,34.624896551724,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-11.679662978310676,4.082749149436563,1,0.88
Cs2NiMnH6,1.0,55.0,54.0,16.9,19.080000000000002,1.0,5.0,92.0,87.0,67.5,29.4,92.0,1.00794,132.9054519,131.8975119,38.54899888,45.049270656,1.00794,14.01,1728.0,1713.99,393.424,492.0304,14.01,1.0,10.0,9.0,2.5,2.4,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,93.7,75.24000000000001,31.0,0.79,2.2,1.4100000000000001,1.8240000000000003,0.4683999999999999,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.5,2.4,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.8,1.0,6.615,115.765,109.15,29.20275862069,34.624896551724,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.0595704820689655,0.10716484358620688,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-11.679662978310676,4.082749149436563,1,0.88
Ca2ZnCuH6,1.0,30.0,29.0,10.5,11.4,1.0,7.0,92.0,85.0,69.9,26.52,92.0,1.00794,65.38,64.37205999999999,21.512964,24.606028799999997,1.00794,14.01,1357.77,1343.76,436.451,506.9291999999999,14.01,1.0,12.0,11.0,3.3,3.28,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,79.2,57.84000000000001,31.0,1.0,2.2,1.2000000000000002,1.875,0.39500000000000013,2.2,1.0,2.0,1.0,1.3,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.3,3.28,1.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,6.615,37.77,31.155,14.026,9.4976,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,203.3,13.020000000000005,194.0,-8.421980654936782,-0.9382329535842621,1,0.88
Ca2CuZnH6,1.0,30.0,29.0,10.5,11.4,1.0,7.0,92.0,85.0,69.9,26.52,92.0,1.00794,65.38,64.37205999999999,21.512964,24.606028799999997,1.00794,14.01,1357.77,1343.76,436.451,506.9291999999999,14.01,1.0,12.0,11.0,3.3,3.28,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,79.2,57.84000000000001,31.0,1.0,2.2,1.2000000000000002,1.875,0.39500000000000013,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.3,3.28,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,6.615,37.77,31.155,14.026000000000002,9.497600000000002,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,203.3,13.020000000000005,194.0,-8.421980654936782,-0.9382329535842621,1,0.88
Na2ScTiH6,1.0,22.0,21.0,7.1,7.3199999999999985,1.0,2.0,92.0,90.0,61.0,37.2,92.0,1.00794,47.867,46.85906,14.485009055999999,16.1724828672,1.00794,14.01,1941.0,1926.99,458.08000000000004,567.768,14.01,1.0,4.0,3.0,1.5,0.8,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,170.0,139.0,84.8,64.55999999999999,31.0,0.93,2.2,1.27,1.796,0.48480000000000006,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.5,0.8,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.5,2.4,1.0,6.615,29.2433333333,22.6283333333,13.710166666660001,8.514199999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.8883333333300003e-06,4.621333333328001e-06,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-10.82384966960123,-0.7229011100864173,1,0.8790646441721305
Na2TiScH6,1.0,22.0,21.0,7.1,7.3199999999999985,1.0,2.0,92.0,90.0,61.0,37.2,92.0,1.00794,47.867,46.85906,14.485009056,16.1724828672,1.00794,14.01,1941.0,1926.99,458.08000000000004,567.768,14.01,1.0,4.0,3.0,1.5,0.8,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,170.0,139.0,84.8,64.55999999999999,31.0,0.93,2.2,1.27,1.796,0.48480000000000006,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.5,0.8,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.5,2.4,1.0,6.615,29.2433333333,22.6283333333,13.710166666660001,8.514199999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.8883333333300003e-06,4.621333333328001e-06,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-10.82384966960123,-0.7229011100864173,1,0.8790646441721305
Rb2MnCoH6,1.0,37.0,36.0,13.2,14.639999999999997,1.0,4.0,92.0,88.0,67.0,30.0,92.0,1.00794,85.4678,84.45985999999999,29.085448000000003,33.6930096,1.00794,14.01,1768.0,1753.99,399.598,497.56080000000003,14.01,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,89.1,69.72,31.0,0.82,2.2,1.3800000000000003,1.8270000000000004,0.4581999999999999,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,6.615,90.7225,84.1075,24.18675862069,26.614296551724,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.1548781320689655,0.2787186135862069,0.0,194.0,229.0,35.0,203.3,13.020000000000005,194.0,-11.114985314739974,2.0898580998555345,1,0.8777684500626328
Rb2CoMnH6,1.0,37.0,36.0,13.2,14.639999999999997,1.0,4.0,92.0,88.0,67.0,30.0,92.0,1.00794,85.4678,84.45985999999999,29.085447999999996,33.693009599999996,1.00794,14.01,1768.0,1753.99,399.598,497.56080000000003,14.01,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,89.1,69.72,31.0,0.82,2.2,1.3800000000000003,1.827,0.45820000000000016,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,6.615,90.7225,84.1075,24.18675862069,26.614296551724,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.1548781320689655,0.2787186135862069,0.0,194.0,229.0,35.0,203.3,13.020000000000005,194.0,-11.114985314739974,2.0898580998555345,1,0.8777684500626328
K2ScVH6,1.0,23.0,22.0,8.8,9.36,1.0,3.0,92.0,89.0,61.5,36.6,92.0,1.00794,50.9415,49.93356,18.0141652,20.40747024,1.00794,14.01,2183.0,2168.99,475.412,609.2351999999998,14.01,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,91.5,72.6,31.0,0.82,2.2,1.3800000000000003,1.7830000000000001,0.5004000000000002,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,6.615,73.1066666667,66.4916666667,22.11483333334,20.420766666675995,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-11.482348363748581,0.6644692073249012,1,0.8774432812436516
K2VScH6,1.0,23.0,22.0,8.8,9.36,1.0,3.0,92.0,89.0,61.5,36.6,92.0,1.00794,50.9415,49.93356,18.0141652,20.40747024,1.00794,14.01,2183.0,2168.99,475.412,609.2351999999998,14.01,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,91.5,72.6,31.0,0.82,2.2,1.3800000000000003,1.7830000000000001,0.5004000000000002,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,6.615,73.1066666667,66.4916666667,22.11483333334,20.420766666675995,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-11.482348363748581,0.6644692073249012,1,0.8774432812436516
